"id","year","julian","pcp_in","date"
"USC00411920","2017",286,20.71,"Oct-14"
"USC00411920","2017",287,20.71,"Oct-15"
"USC00411920","2017",288,20.71,"Oct-16"
"USC00411920","2017",289,20.71,"Oct-17"
"USC00411920","2017",290,20.71,"Oct-18"
"USC00411920","2017",291,20.71,"Oct-19"
"USC00411920","2017",292,20.71,"Oct-20"
"USC00411920","2017",293,20.71,"Oct-21"
"USC00411920","2017",294,20.71,"Oct-22"
"USC00411920","2017",295,20.71,"Oct-23"
"USC00411920","2017",296,20.95,"Oct-24"
"USC00411920","2017",297,20.95,"Oct-25"
"USC00411920","2017",298,20.95,"Oct-26"
"USC00411920","2017",299,20.95,"Oct-27"
"USC00411920","2017",300,20.95,"Oct-28"
"USC00411920","2017",301,20.95,"Oct-29"
"USC00411920","2017",302,20.95,"Oct-30"
"USC00411920","2017",303,20.95,"Oct-31"
"USC00411920","2017",304,20.95,"Nov-01"
"USC00411920","2017",305,20.96,"Nov-02"
"USC00411920","2017",306,20.96,"Nov-03"
"USC00411920","2017",307,20.96,"Nov-04"
"USC00411920","2017",308,20.96,"Nov-05"
"USC00411920","2017",309,20.96,"Nov-06"
"USC00411920","2017",310,20.96,"Nov-07"
"USC00411920","2017",311,20.96,"Nov-08"
"USC00411920","2017",312,20.96,"Nov-09"
"USC00411920","2017",313,21.07,"Nov-10"
"USC00411920","2017",314,21.07,"Nov-11"
"USC00411920","2017",315,21.07,"Nov-12"
"USC00411920","2017",316,21.14,"Nov-13"
"USC00411920","2017",317,21.43,"Nov-14"
"USC00411920","2017",318,21.44,"Nov-15"
"USC00411920","2017",319,21.44,"Nov-16"
"USC00411920","2017",320,21.44,"Nov-17"
"USC00411920","2017",321,21.44,"Nov-18"
"USC00411920","2017",322,21.44,"Nov-19"
"USC00411920","2017",323,21.44,"Nov-20"
"USC00411920","2017",324,21.44,"Nov-21"
"USC00411920","2017",325,21.44,"Nov-22"
"USC00411920","2017",326,21.44,"Nov-23"
"USC00411920","2017",327,21.44,"Nov-24"
"USC00411920","2017",328,21.44,"Nov-25"
"USC00411920","2017",329,21.44,"Nov-26"
"USC00411920","2017",330,21.44,"Nov-27"
"USC00411920","2017",331,21.44,"Nov-28"
"USC00411920","2017",332,21.44,"Nov-29"
"USC00411920","2017",333,21.44,"Nov-30"
"USC00411920","2017",334,21.44,"Dec-01"
"USC00411920","2017",335,21.44,"Dec-02"
"USC00411920","2017",336,21.44,"Dec-03"
"USC00411920","2017",337,21.44,"Dec-04"
"USC00411920","2017",338,21.51,"Dec-05"
"USC00411920","2017",339,22.08,"Dec-06"
"USC00411920","2017",340,22.08,"Dec-07"
"USC00411920","2017",341,23.22,"Dec-08"
"USC00411920","2017",342,23.31,"Dec-09"
"USC00411920","2017",343,23.31,"Dec-10"
"USC00411920","2017",344,23.31,"Dec-11"
"USC00411920","2017",345,23.31,"Dec-12"
"USC00411920","2017",346,23.31,"Dec-13"
"USC00411920","2017",347,23.31,"Dec-14"
"USC00411920","2017",348,23.31,"Dec-15"
"USC00411920","2017",349,23.31,"Dec-16"
"USC00411920","2017",350,23.31,"Dec-17"
"USC00411920","2017",351,23.62,"Dec-18"
"USC00411920","2017",352,23.65,"Dec-19"
"USC00411920","2017",353,23.83,"Dec-20"
"USC00411920","2017",354,23.86,"Dec-21"
"USC00411920","2017",355,23.86,"Dec-22"
"USC00411920","2017",356,23.86,"Dec-23"
"USC00411920","2017",357,23.86,"Dec-24"
"USC00411920","2017",358,23.86,"Dec-25"
"USC00411920","2017",359,23.86,"Dec-26"
"USC00411920","2017",360,23.86,"Dec-27"
"USC00411920","2017",361,23.93,"Dec-28"
"USC00411920","2017",362,23.93,"Dec-29"
"USC00411920","2017",363,23.93,"Dec-30"
"USC00411920","2017",364,23.93,"Dec-31"
"USC00411920","2017",365,23.93,"Jan-01"
"USC00411920","2018",1,0,"Jan-02"
"USC00411920","2018",2,0,"Jan-03"
"USC00411920","2018",3,0,"Jan-04"
"USC00411920","2018",4,0,"Jan-05"
"USC00411920","2018",5,0,"Jan-06"
"USC00411920","2018",6,0,"Jan-07"
"USC00411920","2018",7,0,"Jan-08"
"USC00411920","2018",8,0,"Jan-09"
"USC00411920","2018",9,0,"Jan-10"
"USC00411920","2018",10,0,"Jan-11"
"USC00411920","2018",11,0,"Jan-12"
"USC00411920","2018",12,0,"Jan-13"
"USC00411920","2018",13,0,"Jan-14"
"USC00411920","2018",14,0,"Jan-15"
"USC00411920","2018",15,0,"Jan-16"
"USC00411920","2018",16,0,"Jan-17"
"USC00411920","2018",17,0.05,"Jan-18"
"USC00411920","2018",18,0.05,"Jan-19"
"USC00411920","2018",19,0.05,"Jan-20"
"USC00411920","2018",20,0.05,"Jan-21"
"USC00411920","2018",21,0.05,"Jan-22"
"USC00411920","2018",22,0.05,"Jan-23"
"USC00411920","2018",23,0.05,"Jan-24"
"USC00411920","2018",24,0.05,"Jan-25"
"USC00411920","2018",25,0.05,"Jan-26"
"USC00411920","2018",26,0.05,"Jan-27"
"USC00411920","2018",27,0.19,"Jan-28"
"USC00411920","2018",28,0.19,"Jan-29"
"USC00411920","2018",29,0.19,"Jan-30"
"USC00411920","2018",30,0.19,"Jan-31"
"USC00411920","2018",31,0.19,"Feb-01"
"USC00411920","2018",32,0.19,"Feb-02"
"USC00411920","2018",33,0.19,"Feb-03"
"USC00411920","2018",34,0.24,"Feb-04"
"USC00411920","2018",35,0.24,"Feb-05"
"USC00411920","2018",36,0.24,"Feb-06"
"USC00411920","2018",37,0.24,"Feb-07"
"USC00411920","2018",38,0.29,"Feb-08"
"USC00411920","2018",39,0.29,"Feb-09"
"USC00411920","2018",40,0.29,"Feb-10"
"USC00411920","2018",41,0.29,"Feb-11"
"USC00411920","2018",42,0.29,"Feb-12"
"USC00411920","2018",43,0.29,"Feb-13"
"USC00411920","2018",44,0.4,"Feb-14"
"USC00411920","2018",45,0.4,"Feb-15"
"USC00411920","2018",46,0.4,"Feb-16"
"USC00411920","2018",47,0.4,"Feb-17"
"USC00411920","2018",48,0.4,"Feb-18"
"USC00411920","2018",49,0.4,"Feb-19"
"USC00411920","2018",50,0.4,"Feb-20"
"USC00411920","2018",51,0.4,"Feb-21"
"USC00411920","2018",52,1.04,"Feb-22"
"USC00411920","2018",53,1.68,"Feb-23"
"USC00411920","2018",54,1.79,"Feb-24"
"USC00411920","2018",55,1.88,"Feb-25"
"USC00411920","2018",56,2.06,"Feb-26"
"USC00411920","2018",57,2.06,"Feb-27"
"USC00411920","2018",58,2.06,"Feb-28"
"USC00411920","2018",59,2.06,"Mar-01"
"USC00411920","2018",60,2.06,"Mar-02"
"USC00411920","2018",61,2.06,"Mar-03"
"USC00411920","2018",62,2.06,"Mar-04"
"USC00411920","2018",63,2.09,"Mar-05"
"USC00411920","2018",64,2.09,"Mar-06"
"USC00411920","2018",65,2.09,"Mar-07"
"USC00411920","2018",66,2.09,"Mar-08"
"USC00411920","2018",67,2.09,"Mar-09"
"USC00411920","2018",68,2.09,"Mar-10"
"USC00411920","2018",69,2.09,"Mar-11"
"USC00411920","2018",70,2.09,"Mar-12"
"USC00411920","2018",71,2.09,"Mar-13"
"USC00411920","2018",72,2.09,"Mar-14"
"USC00411920","2018",73,2.09,"Mar-15"
"USC00411920","2018",74,2.09,"Mar-16"
"USC00411920","2018",75,2.09,"Mar-17"
"USC00411920","2018",76,2.09,"Mar-18"
"USC00411920","2018",77,2.09,"Mar-19"
"USC00411920","2018",78,2.09,"Mar-20"
"USC00411920","2018",79,2.09,"Mar-21"
"USC00411920","2018",80,2.09,"Mar-22"
"USC00411920","2018",81,2.09,"Mar-23"
"USC00411920","2018",82,2.09,"Mar-24"
"USC00411920","2018",83,2.09,"Mar-25"
"USC00411920","2018",84,2.09,"Mar-26"
"USC00411920","2018",85,2.09,"Mar-27"
"USC00411920","2018",86,2.09,"Mar-28"
"USC00411920","2018",87,3.1,"Mar-29"
"USC00411920","2018",88,3.15,"Mar-30"
"USC00411920","2018",89,3.15,"Mar-31"
"USC00411920","2018",90,3.15,"Apr-01"
"USC00411920","2018",91,3.15,"Apr-02"
"USC00411920","2018",92,3.15,"Apr-03"
"USC00411920","2018",93,3.15,"Apr-04"
"USC00411920","2018",94,3.15,"Apr-05"
"USC00411920","2018",95,3.15,"Apr-06"
"USC00411920","2018",96,3.15,"Apr-07"
"USC00411920","2018",97,3.15,"Apr-08"
"USC00411920","2018",98,3.15,"Apr-09"
"USC00411920","2018",99,3.15,"Apr-10"
"USC00411920","2018",100,3.15,"Apr-11"
"USC00411920","2018",101,3.15,"Apr-12"
"USC00411920","2018",102,3.15,"Apr-13"
"USC00411920","2018",103,3.15,"Apr-14"
"USC00411920","2018",104,3.15,"Apr-15"
"USC00411920","2018",105,3.15,"Apr-16"
"USC00411920","2018",106,3.15,"Apr-17"
"USC00411920","2018",107,3.15,"Apr-18"
"USC00411920","2018",108,3.15,"Apr-19"
"USC00411920","2018",109,3.15,"Apr-20"
"USC00411920","2018",110,3.15,"Apr-21"
"USC00411920","2018",111,3.15,"Apr-22"
"USC00411920","2018",112,3.29,"Apr-23"
"USC00411920","2018",113,3.29,"Apr-24"
"USC00411920","2018",114,3.29,"Apr-25"
"USC00411920","2018",115,3.29,"Apr-26"
"USC00411920","2018",116,3.84,"Apr-27"
"USC00411920","2018",117,3.84,"Apr-28"
"USC00411920","2018",118,3.84,"Apr-29"
"USC00411920","2018",119,3.84,"Apr-30"
"USC00411920","2018",120,3.84,"May-01"
"USC00411920","2018",121,3.84,"May-02"
"USC00411920","2018",122,3.85,"May-03"
"USC00411920","2018",123,3.85,"May-04"
"USC00411920","2018",124,4.25,"May-05"
"USC00411920","2018",125,6.15,"May-06"
"USC00411920","2018",126,6.15,"May-07"
"USC00411920","2018",127,6.15,"May-08"
"USC00411920","2018",128,6.15,"May-09"
"USC00411920","2018",129,6.15,"May-10"
"USC00411920","2018",130,6.15,"May-11"
"USC00411920","2018",131,6.15,"May-12"
"USC00411920","2018",132,6.15,"May-13"
"USC00411920","2018",133,6.15,"May-14"
"USC00411920","2018",134,6.15,"May-15"
"USC00411920","2018",135,6.15,"May-16"
"USC00411920","2018",136,6.24,"May-17"
"USC00411920","2018",137,6.24,"May-18"
"USC00411920","2018",138,6.24,"May-19"
"USC00411920","2018",139,6.24,"May-20"
"USC00411920","2018",140,6.24,"May-21"
"USC00411920","2018",141,6.24,"May-22"
"USC00411920","2018",142,6.24,"May-23"
"USC00411920","2018",143,6.24,"May-24"
"USC00411920","2018",144,6.24,"May-25"
"USC00411920","2018",145,6.24,"May-26"
"USC00411920","2018",146,6.24,"May-27"
"USC00411920","2018",147,6.24,"May-28"
"USC00411920","2018",148,6.24,"May-29"
"USC00411920","2018",149,6.24,"May-30"
"USC00411920","2018",150,6.24,"May-31"
"USC00411920","2018",151,6.24,"Jun-01"
"USC00411920","2018",152,6.24,"Jun-02"
"USC00411920","2018",153,6.24,"Jun-03"
"USC00411920","2018",154,6.24,"Jun-04"
"USC00411920","2018",155,6.24,"Jun-05"
"USC00411920","2018",156,6.24,"Jun-06"
"USC00411920","2018",157,6.24,"Jun-07"
"USC00411920","2018",158,6.24,"Jun-08"
"USC00411920","2018",159,6.24,"Jun-09"
"USC00411920","2018",160,6.24,"Jun-10"
"USC00411920","2018",161,6.24,"Jun-11"
"USC00411920","2018",162,6.24,"Jun-12"
"USC00411920","2018",163,6.24,"Jun-13"
"USC00411920","2018",164,6.24,"Jun-14"
"USC00411920","2018",165,6.24,"Jun-15"
"USC00411920","2018",166,6.24,"Jun-16"
"USC00411920","2018",167,6.24,"Jun-17"
"USC00411920","2018",168,6.24,"Jun-18"
"USC00411920","2018",169,6.24,"Jun-19"
"USC00411920","2018",170,6.33,"Jun-20"
"USC00411920","2018",171,6.55,"Jun-21"
"USC00411920","2018",172,6.55,"Jun-22"
"USC00411920","2018",173,6.55,"Jun-23"
"USC00411920","2018",174,6.55,"Jun-24"
"USC00411920","2018",175,6.55,"Jun-25"
"USC00411920","2018",176,6.55,"Jun-26"
"USC00411920","2018",177,6.55,"Jun-27"
"USC00411920","2018",178,6.55,"Jun-28"
"USC00411920","2018",179,6.55,"Jun-29"
"USC00411920","2018",180,6.55,"Jun-30"
"USC00411920","2018",181,6.55,"Jul-01"
"USC00411920","2018",182,6.55,"Jul-02"
"USC00411920","2018",183,6.55,"Jul-03"
"USC00411920","2018",184,6.55,"Jul-04"
"USC00411920","2018",185,6.55,"Jul-05"
"USC00411920","2018",186,7.08,"Jul-06"
"USC00411920","2018",187,7.15,"Jul-07"
"USC00411920","2018",188,7.33,"Jul-08"
"USC00411920","2018",189,7.33,"Jul-09"
"USC00411920","2018",190,7.92,"Jul-10"
"USC00411920","2018",191,8.84,"Jul-11"
"USC00411920","2018",192,8.84,"Jul-12"
"USC00411920","2018",193,8.84,"Jul-13"
"USC00411920","2018",194,8.84,"Jul-14"
"USC00411920","2018",195,8.84,"Jul-15"
"USC00411920","2018",196,8.84,"Jul-16"
"USC00411920","2018",197,8.84,"Jul-17"
"USC00411920","2018",198,8.84,"Jul-18"
"USC00411920","2018",199,8.84,"Jul-19"
"USC00411920","2018",200,8.84,"Jul-20"
"USC00411920","2018",201,8.84,"Jul-21"
"USC00411920","2018",202,8.84,"Jul-22"
"USC00411920","2018",203,8.84,"Jul-23"
"USC00411920","2018",204,8.84,"Jul-24"
"USC00411920","2018",205,8.84,"Jul-25"
"USC00411920","2018",206,8.84,"Jul-26"
"USC00411920","2018",207,8.84,"Jul-27"
"USC00411920","2018",208,8.84,"Jul-28"
"USC00411920","2018",209,8.84,"Jul-29"
"USC00411920","2018",210,8.84,"Jul-30"
"USC00411920","2018",211,8.84,"Jul-31"
"USC00411920","2018",212,8.84,"Aug-01"
"USC00411920","2018",213,8.87,"Aug-02"
"USC00411920","2018",214,8.87,"Aug-03"
"USC00411920","2018",215,8.87,"Aug-04"
"USC00411920","2018",216,8.87,"Aug-05"
"USC00411920","2018",217,8.87,"Aug-06"
"USC00411920","2018",218,8.87,"Aug-07"
"USC00411920","2018",219,8.87,"Aug-08"
"USC00411920","2018",220,8.87,"Aug-09"
"USC00411920","2018",221,8.87,"Aug-10"
"USC00411920","2018",222,8.87,"Aug-11"
"USC00411920","2018",223,9.59,"Aug-12"
"USC00411920","2018",224,9.64,"Aug-13"
"USC00411920","2018",225,9.89,"Aug-14"
"USC00411920","2018",226,9.89,"Aug-15"
"USC00411920","2018",227,9.89,"Aug-16"
"USC00411920","2018",228,9.89,"Aug-17"
"USC00411920","2018",229,9.89,"Aug-18"
"USC00411920","2018",230,9.89,"Aug-19"
"USC00411920","2018",231,9.89,"Aug-20"
"USC00411920","2018",232,9.92,"Aug-21"
"USC00411920","2018",233,9.92,"Aug-22"
"USC00411920","2018",234,9.92,"Aug-23"
"USC00411920","2018",235,9.92,"Aug-24"
"USC00411920","2018",236,9.92,"Aug-25"
"USC00411920","2018",237,9.92,"Aug-26"
"USC00411920","2018",238,9.92,"Aug-27"
"USC00411920","2018",239,9.92,"Aug-28"
"USC00411920","2018",240,9.92,"Aug-29"
"USC00411920","2018",241,9.92,"Aug-30"
"USC00411920","2018",242,9.92,"Aug-31"
"USC00411920","2018",243,9.92,"Sep-01"
"USC00411920","2018",244,9.92,"Sep-02"
"USC00411920","2018",245,9.92,"Sep-03"
"USC00411920","2018",246,9.92,"Sep-04"
"USC00411920","2018",247,12.01,"Sep-05"
"USC00411920","2018",248,12.17,"Sep-06"
"USC00411920","2018",249,13.05,"Sep-07"
"USC00411920","2018",250,13.14,"Sep-08"
"USC00411920","2018",251,13.56,"Sep-09"
"USC00411920","2018",252,16.04,"Sep-10"
"USC00411920","2018",253,16.48,"Sep-11"
"USC00411920","2018",254,16.62,"Sep-12"
"USC00411920","2018",255,16.65,"Sep-13"
"USC00411920","2018",256,16.65,"Sep-14"
"USC00411920","2018",257,16.74,"Sep-15"
"USC00411920","2018",258,17.12,"Sep-16"
"USC00411920","2018",259,18.26,"Sep-17"
"USC00411920","2018",260,18.37,"Sep-18"
"USC00411920","2018",261,18.37,"Sep-19"
"USC00411920","2018",262,18.37,"Sep-20"
"USC00411920","2018",263,18.37,"Sep-21"
"USC00411920","2018",264,18.75,"Sep-22"
"USC00411920","2018",265,19.28,"Sep-23"
"USC00411920","2018",266,19.29,"Sep-24"
"USC00411920","2018",267,19.29,"Sep-25"
"USC00411920","2018",268,19.29,"Sep-26"
"USC00411920","2018",269,19.29,"Sep-27"
"USC00411920","2018",270,19.29,"Sep-28"
"USC00411920","2018",271,19.29,"Sep-29"
"USC00411920","2018",272,19.29,"Sep-30"
"USC00411920","2018",273,20.27,"Oct-01"
"USC00411920","2018",274,20.27,"Oct-02"
"USC00411920","2018",275,20.38,"Oct-03"
"USC00411920","2018",276,20.38,"Oct-04"
"USC00411920","2018",277,20.38,"Oct-05"
"USC00411920","2018",278,20.38,"Oct-06"
"USC00411920","2018",279,20.38,"Oct-07"
"USC00411920","2018",280,20.38,"Oct-08"
"USC00411920","2018",281,20.47,"Oct-09"
"USC00411920","2018",282,20.78,"Oct-10"
"USC00411920","2018",283,21,"Oct-11"
"USC00411920","2018",284,21.61,"Oct-12"
"USC00411920","2018",285,21.61,"Oct-13"
"USC00411920","2018",286,21.66,"Oct-14"
"USC00411920","2018",287,21.66,"Oct-15"
"USC00411920","2018",288,22.17,"Oct-16"
"USC00411920","2018",289,23.13,"Oct-17"
"USC00411920","2018",290,23.44,"Oct-18"
"USC00411920","2018",291,23.49,"Oct-19"
"USC00411920","2018",292,24.08,"Oct-20"
"USC00411920","2018",293,24.17,"Oct-21"
"USC00411920","2018",294,24.17,"Oct-22"
"USC00411920","2018",295,24.17,"Oct-23"
"USC00411920","2018",296,24.35,"Oct-24"
"USC00411920","2018",297,24.53,"Oct-25"
"USC00411920","2018",298,24.84,"Oct-26"
"USC00411920","2018",299,24.85,"Oct-27"
"USC00411920","2018",300,24.85,"Oct-28"
"USC00411920","2018",301,24.85,"Oct-29"
"USC00411920","2018",302,24.85,"Oct-30"
"USC00411920","2018",303,24.85,"Oct-31"
"USC00411920","2018",304,24.85,"Nov-01"
"USC00411920","2018",305,24.94,"Nov-02"
"USC00411920","2018",306,24.94,"Nov-03"
"USC00411920","2018",307,24.94,"Nov-04"
"USC00411920","2018",308,24.94,"Nov-05"
"USC00411920","2018",309,24.94,"Nov-06"
"USC00411920","2018",310,24.94,"Nov-07"
"USC00411920","2018",311,24.94,"Nov-08"
"USC00411920","2018",312,24.94,"Nov-09"
"USC00411920","2018",313,25.19,"Nov-10"
"USC00411920","2018",314,25.19,"Nov-11"
"USC00411920","2018",315,25.19,"Nov-12"
"USC00411920","2018",316,25.43,"Nov-13"
"USC00411920","2018",317,25.43,"Nov-14"
"USC00411920","2018",318,25.43,"Nov-15"
"USC00411920","2018",319,25.43,"Nov-16"
"USC00411920","2018",320,25.43,"Nov-17"
"USC00411920","2018",321,25.43,"Nov-18"
"USC00411920","2018",322,25.43,"Nov-19"
"USC00411920","2018",323,25.43,"Nov-20"
"USC00411920","2018",324,25.43,"Nov-21"
"USC00411920","2018",325,25.43,"Nov-22"
"USC00411920","2018",326,25.43,"Nov-23"
"USC00411920","2018",327,25.43,"Nov-24"
"USC00411920","2018",328,25.43,"Nov-25"
"USC00411920","2018",329,25.43,"Nov-26"
"USC00411920","2018",330,25.43,"Nov-27"
"USC00411920","2018",331,25.43,"Nov-28"
"USC00411920","2018",332,25.43,"Nov-29"
"USC00411920","2018",333,25.43,"Nov-30"
"USC00411920","2018",334,25.43,"Dec-01"
"USC00411920","2018",335,25.43,"Dec-02"
"USC00411920","2018",336,25.43,"Dec-03"
"USC00411920","2018",337,25.43,"Dec-04"
"USC00411920","2018",338,25.43,"Dec-05"
"USC00411920","2018",339,25.43,"Dec-06"
"USC00411920","2018",340,25.43,"Dec-07"
"USC00411920","2018",341,26.02,"Dec-08"
"USC00411920","2018",342,27.5,"Dec-09"
"USC00411920","2018",343,27.51,"Dec-10"
"USC00411920","2018",344,27.51,"Dec-11"
"USC00411920","2018",345,27.51,"Dec-12"
"USC00411920","2018",346,27.51,"Dec-13"
"USC00411920","2018",347,27.51,"Dec-14"
"USC00411920","2018",348,27.51,"Dec-15"
"USC00411920","2018",349,27.51,"Dec-16"
"USC00411920","2018",350,27.51,"Dec-17"
"USC00411920","2018",351,27.51,"Dec-18"
"USC00411920","2018",352,27.51,"Dec-19"
"USC00411920","2018",353,27.51,"Dec-20"
"USC00411920","2018",354,27.51,"Dec-21"
"USC00411920","2018",355,27.51,"Dec-22"
"USC00411920","2018",356,27.51,"Dec-23"
"USC00411920","2018",357,27.51,"Dec-24"
"USC00411920","2018",358,27.51,"Dec-25"
"USC00411920","2018",359,27.51,"Dec-26"
"USC00411920","2018",360,27.75,"Dec-27"
"USC00411920","2018",361,29.39,"Dec-28"
"USC00411920","2018",362,29.39,"Dec-29"
"USC00411920","2018",363,29.39,"Dec-30"
"USC00411920","2018",364,29.39,"Dec-31"
"USC00411920","2018",365,29.46,"Jan-01"
"USC00411920","2019",1,0,"Jan-02"
"USC00411920","2019",2,0,"Jan-03"
"USC00411920","2019",3,0.74,"Jan-04"
"USC00411920","2019",4,0.74,"Jan-05"
"USC00411920","2019",5,0.74,"Jan-06"
"USC00411920","2019",6,0.74,"Jan-07"
"USC00411920","2019",7,0.77,"Jan-08"
"USC00411920","2019",8,0.77,"Jan-09"
"USC00411920","2019",9,0.77,"Jan-10"
"USC00411920","2019",10,0.77,"Jan-11"
"USC00411920","2019",11,0.77,"Jan-12"
"USC00411920","2019",12,1.08,"Jan-13"
"USC00411920","2019",13,1.08,"Jan-14"
"USC00411920","2019",14,1.08,"Jan-15"
"USC00411920","2019",15,1.09,"Jan-16"
"USC00411920","2019",16,1.09,"Jan-17"
"USC00411920","2019",17,1.09,"Jan-18"
"USC00411920","2019",18,1.09,"Jan-19"
"USC00411920","2019",19,1.09,"Jan-20"
"USC00411920","2019",20,1.09,"Jan-21"
"USC00411920","2019",21,1.09,"Jan-22"
"USC00411920","2019",22,1.09,"Jan-23"
"USC00411920","2019",23,1.12,"Jan-24"
"USC00411920","2019",24,1.12,"Jan-25"
"USC00411920","2019",25,1.12,"Jan-26"
"USC00411920","2019",26,1.12,"Jan-27"
"USC00411920","2019",27,1.34,"Jan-28"
"USC00411920","2019",28,1.34,"Jan-29"
"USC00411920","2019",29,1.34,"Jan-30"
"USC00411920","2019",30,1.34,"Jan-31"
"USC00411920","2019",31,1.34,"Feb-01"
"USC00411920","2019",32,1.34,"Feb-02"
"USC00411920","2019",33,1.43,"Feb-03"
"USC00411920","2019",34,1.43,"Feb-04"
"USC00411920","2019",35,1.43,"Feb-05"
"USC00411920","2019",36,1.44,"Feb-06"
"USC00411920","2019",37,1.44,"Feb-07"
"USC00411920","2019",38,1.44,"Feb-08"
"USC00411920","2019",39,1.44,"Feb-09"
"USC00411920","2019",40,1.44,"Feb-10"
"USC00411920","2019",41,1.6,"Feb-11"
"USC00411920","2019",42,1.6,"Feb-12"
"USC00411920","2019",43,1.6,"Feb-13"
"USC00411920","2019",44,1.6,"Feb-14"
"USC00411920","2019",45,1.6,"Feb-15"
"USC00411920","2019",46,1.6,"Feb-16"
"USC00411920","2019",47,1.6,"Feb-17"
"USC00411920","2019",48,1.6,"Feb-18"
"USC00411920","2019",49,1.6,"Feb-19"
"USC00411920","2019",50,1.6,"Feb-20"
"USC00411920","2019",51,1.65,"Feb-21"
"USC00411920","2019",52,1.65,"Feb-22"
"USC00411920","2019",53,1.65,"Feb-23"
"USC00411920","2019",54,1.65,"Feb-24"
"USC00411920","2019",55,1.65,"Feb-25"
"USC00411920","2019",56,1.65,"Feb-26"
"USC00411920","2019",57,1.65,"Feb-27"
"USC00411920","2019",58,1.65,"Feb-28"
"USC00411920","2019",59,1.74,"Mar-01"
"USC00411920","2019",60,1.74,"Mar-02"
"USC00411920","2019",61,1.77,"Mar-03"
"USC00411920","2019",62,1.86,"Mar-04"
"USC00411920","2019",63,1.86,"Mar-05"
"USC00411920","2019",64,1.86,"Mar-06"
"USC00411920","2019",65,1.86,"Mar-07"
"USC00411920","2019",66,1.86,"Mar-08"
"USC00411920","2019",67,1.86,"Mar-09"
"USC00411920","2019",68,1.86,"Mar-10"
"USC00411920","2019",69,1.86,"Mar-11"
"USC00411920","2019",70,1.86,"Mar-12"
"USC00411920","2019",71,1.86,"Mar-13"
"USC00411920","2019",72,2.15,"Mar-14"
"USC00411920","2019",73,2.15,"Mar-15"
"USC00411920","2019",74,2.15,"Mar-16"
"USC00411920","2019",75,2.15,"Mar-17"
"USC00411920","2019",76,2.15,"Mar-18"
"USC00411920","2019",77,2.15,"Mar-19"
"USC00411920","2019",78,2.15,"Mar-20"
"USC00411920","2019",79,2.15,"Mar-21"
"USC00411920","2019",80,2.15,"Mar-22"
"USC00411920","2019",81,2.15,"Mar-23"
"USC00411920","2019",82,2.15,"Mar-24"
"USC00411920","2019",83,2.15,"Mar-25"
"USC00411920","2019",84,2.15,"Mar-26"
"USC00411920","2019",85,2.15,"Mar-27"
"USC00411920","2019",86,2.15,"Mar-28"
"USC00411920","2019",87,2.15,"Mar-29"
"USC00411920","2019",88,2.15,"Mar-30"
"USC00411920","2019",89,2.15,"Mar-31"
"USC00411920","2019",90,2.15,"Apr-01"
"USC00411920","2019",91,2.15,"Apr-02"
"USC00411920","2019",92,2.15,"Apr-03"
"USC00411920","2019",93,2.15,"Apr-04"
"USC00411920","2019",94,2.18,"Apr-05"
"USC00411920","2019",95,2.18,"Apr-06"
"USC00411920","2019",96,2.18,"Apr-07"
"USC00411920","2019",97,2.9,"Apr-08"
"USC00411920","2019",98,3.4,"Apr-09"
"USC00411920","2019",99,3.4,"Apr-10"
"USC00411920","2019",100,3.4,"Apr-11"
"USC00411920","2019",101,3.4,"Apr-12"
"USC00411920","2019",102,3.4,"Apr-13"
"USC00411920","2019",103,3.4,"Apr-14"
"USC00411920","2019",104,3.49,"Apr-15"
"USC00411920","2019",105,3.49,"Apr-16"
"USC00411920","2019",106,3.49,"Apr-17"
"USC00411920","2019",107,3.49,"Apr-18"
"USC00411920","2019",108,4.32,"Apr-19"
"USC00411920","2019",109,4.32,"Apr-20"
"USC00411920","2019",110,4.32,"Apr-21"
"USC00411920","2019",111,4.32,"Apr-22"
"USC00411920","2019",112,4.32,"Apr-23"
"USC00411920","2019",113,4.32,"Apr-24"
"USC00411920","2019",114,4.32,"Apr-25"
"USC00411920","2019",115,5.52,"Apr-26"
"USC00411920","2019",116,5.52,"Apr-27"
"USC00411920","2019",117,5.52,"Apr-28"
"USC00411920","2019",118,5.52,"Apr-29"
"USC00411920","2019",119,5.52,"Apr-30"
"USC00411920","2019",120,5.52,"May-01"
"USC00411920","2019",121,5.52,"May-02"
"USC00411920","2019",122,5.55,"May-03"
"USC00411920","2019",123,6.03,"May-04"
"USC00411920","2019",124,6.45,"May-05"
"USC00411920","2019",125,6.45,"May-06"
"USC00411920","2019",126,6.45,"May-07"
"USC00411920","2019",127,6.45,"May-08"
"USC00411920","2019",128,6.65,"May-09"
"USC00411920","2019",129,7.9,"May-10"
"USC00411920","2019",130,8.38,"May-11"
"USC00411920","2019",131,8.52,"May-12"
"USC00411920","2019",132,8.52,"May-13"
"USC00411920","2019",133,8.52,"May-14"
"USC00411920","2019",134,8.52,"May-15"
"USC00411920","2019",135,8.74,"May-16"
"USC00411920","2019",136,8.74,"May-17"
"USC00411920","2019",137,8.74,"May-18"
"USC00411920","2019",138,8.75,"May-19"
"USC00411920","2019",139,8.76,"May-20"
"USC00411920","2019",140,8.76,"May-21"
"USC00411920","2019",141,8.9,"May-22"
"USC00411920","2019",142,8.9,"May-23"
"USC00411920","2019",143,8.9,"May-24"
